[20/01/2009 11:42:49] /t
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:46] /a 1
[21/01/2009 12:33:47] /a 1
[21/01/2009 12:33:47] /a 1
[21/01/2009 12:33:47] /a 1
[21/01/2009 12:33:47] /a 1
[21/01/2009 12:33:47] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:48] /a 1
[21/01/2009 12:33:49] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:50] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:51] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:52] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:53] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:54] /a 1
[21/01/2009 12:33:55] /a 1
[21/01/2009 12:33:55] /a 1
[21/01/2009 12:33:55] /a 1
[21/01/2009 12:33:55] /a 1
[21/01/2009 12:33:55] /a 1
[21/01/2009 12:33:55] /a 1
[21/01/2009 12:33:55] /a 1
[21/01/2009 12:33:55] /a 1
[21/01/2009 12:33:55] /a 1
[21/01/2009 12:33:55] /a 1
[21/01/2009 12:33:55] /a 1
[21/01/2009 12:33:55] /a 1
[21/01/2009 12:33:56] /a 1
[21/01/2009 12:33:56] /a 1
[21/01/2009 12:33:56] /a 1
[21/01/2009 12:34:21] /down
[21/01/2009 12:34:25] /a 2
[21/01/2009 12:34:26] /a 2
[21/01/2009 12:35:47] /a 2
[21/01/2009 12:35:48] /a 2
[21/01/2009 12:35:48] /a 2
[21/01/2009 12:37:32] /up
[21/01/2009 12:47:09] /m monk
[21/01/2009 12:47:10] /m monk
[21/01/2009 12:47:11] /m monk
[21/01/2009 12:47:11] /m monk
[21/01/2009 12:47:11] /m monk
[21/01/2009 12:48:57] /r
[21/01/2009 12:48:58] /r
[21/01/2009 12:48:58] /r
[21/01/2009 12:49:00] /r
[21/01/2009 12:49:01] /r
[21/01/2009 12:49:48] /a 5
[21/01/2009 12:49:49] /a 5
[21/01/2009 12:49:49] /a 5
[21/01/2009 12:49:49] /a 5
[21/01/2009 12:49:50] /a 5
[21/01/2009 12:49:51] /a 5
[21/01/2009 12:49:51] /a 5
[21/01/2009 12:49:52] /a 5
[21/01/2009 12:49:52] /a 5
[21/01/2009 12:49:52] /a 5
[21/01/2009 12:49:53] /a 1
[21/01/2009 12:49:53] /a 1
[21/01/2009 12:49:53] /a 1
[21/01/2009 12:49:53] /a 1
[21/01/2009 12:49:53] /a 1
[21/01/2009 12:49:53] /a 1
[21/01/2009 12:49:53] /a 1
[21/01/2009 12:49:53] /a 1
[21/01/2009 12:49:53] /a 1
[21/01/2009 12:49:53] /a 1
[21/01/2009 12:49:53] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:54] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:55] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:56] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:57] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:58] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:49:59] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:00] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:01] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:02] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:03] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:04] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:05] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:06] /a 1
[21/01/2009 12:50:07] /a 1
[21/01/2009 12:50:07] /a 1
[21/01/2009 12:50:07] /a 1
[21/01/2009 12:50:07] /a 1
[21/01/2009 12:50:07] /a 1
[21/01/2009 12:50:07] /a 1
[21/01/2009 12:50:07] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:08] /a 1
[21/01/2009 12:50:09] /a 1
[21/01/2009 12:50:09] /a 1
[21/01/2009 12:50:09] /a 1
[21/01/2009 12:50:09] /a 1
[21/01/2009 12:50:09] /a 1
[21/01/2009 12:50:09] /a 1
[21/01/2009 12:50:09] /a 1
[21/01/2009 12:50:09] /a 1
[21/01/2009 12:50:09] /a 1
[21/01/2009 12:50:09] /a 1
[21/01/2009 12:50:09] /a 1
[21/01/2009 12:50:09] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:10] /a 1
[21/01/2009 12:50:11] /a 1
[21/01/2009 12:50:11] /a 1
[21/01/2009 12:50:11] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:12] /a 1
[21/01/2009 12:50:13] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:14] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:15] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
[21/01/2009 12:50:16] /a 1
